ProductKey,CustomerKey,OrderDate,Quantity,Net Price
2141,19049,2008-03-05,1,693.7707
954,19049,2008-03-05,1,173.817
1405,19049,2008-03-05,1,33.4707
1580,19049,2008-03-05,1,203.67
1033,19049,2008-03-05,1,249.24
2277,19049,2008-03-05,1,27.8907
1249,19049,2008-03-05,1,46.4907
1012,19049,2008-03-05,1,184.14
1383,19049,2008-03-05,1,12.0807
1151,19049,2008-03-05,1,381.3
1386,19049,2008-03-05,1,25.1007
1146,19049,2008-03-05,1,588.69
1880,19049,2008-03-05,1,1487.07
1924,19049,2008-03-05,1,278.9907
10,19041,2008-03-05,1,55.7907
361,19049,2008-03-05,2,361.77
1149,19049,2008-03-05,2,401.76
2274,19049,2008-03-05,2,111.5907
1373,19049,2008-03-05,2,13.1967
2268,19049,2008-03-05,2,74.3535
1591,19049,2008-03-05,2,11.7738
295,19049,2008-03-05,2,259.47
2409,19049,2008-03-05,2,185.9907
282,19049,2008-03-05,2,380.37
1172,19049,2008-03-05,2,392.46
1427,19049,2008-03-05,2,213.9
1089,19049,2008-03-05,2,528.24
1214,19049,2008-03-05,2,153.45
2141,19049,2008-03-05,2,693.7707
954,19049,2008-03-05,2,173.817
1580,19049,2008-03-05,2,203.67
1033,19049,2008-03-05,2,249.24
2277,19049,2008-03-05,2,27.8907
1249,19049,2008-03-05,2,46.4907
1012,19049,2008-03-05,2,184.14
1151,19049,2008-03-05,2,381.3
1386,19049,2008-03-05,2,25.1007
1146,19049,2008-03-05,2,588.69
1924,19049,2008-03-05,2,278.9907
682,19053,2008-03-05,2,126.48
1697,9929,2008-03-05,2,5.0127
1684,8041,2008-03-05,2,15.707699999999999
1684,8911,2008-03-05,2,15.707699999999999
367,14298,2008-03-05,2,303.18
1683,9946,2008-03-05,2,4.6407
1683,10009,2008-03-05,2,4.6407
1697,9917,2008-03-05,3,5.0127
1683,9981,2008-03-05,3,4.6407
1684,8030,2008-03-05,3,15.707699999999999
1684,8899,2008-03-05,3,15.707699999999999
367,14145,2008-03-05,3,303.18
367,14303,2008-03-05,3,303.18
361,19049,2008-03-05,3,361.77
1149,19049,2008-03-05,3,401.76
2274,19049,2008-03-05,3,111.5907
2268,19049,2008-03-05,3,74.3535
1591,19049,2008-03-05,3,11.7738
1420,19049,2008-03-05,3,185.07
2409,19049,2008-03-05,3,185.9907
1058,19049,2008-03-05,3,290.16
2036,19049,2008-03-05,3,88.3407
1590,19049,2008-03-05,3,21.2877
282,19049,2008-03-05,3,380.37
1427,19049,2008-03-05,3,213.9
1015,19049,2008-03-05,3,186.0
954,19049,2008-03-05,3,173.817
1405,19049,2008-03-05,3,33.4707
1580,19049,2008-03-05,3,203.67
1033,19049,2008-03-05,3,249.24
1249,19049,2008-03-05,3,46.4907
1383,19049,2008-03-05,3,12.0807
1151,19049,2008-03-05,3,381.3
1386,19049,2008-03-05,3,25.1007
1146,19049,2008-03-05,3,588.69
1880,19049,2008-03-05,3,1487.07
1924,19049,2008-03-05,3,278.9907
10,19041,2008-03-05,3,55.7907
1697,9866,2008-03-05,4,5.0127
1697,9874,2008-03-05,4,5.0127
1683,9971,2008-03-05,4,4.6407
1684,8035,2008-03-05,4,15.707699999999999
1684,8905,2008-03-05,4,15.707699999999999
1684,8932,2008-03-05,4,15.707699999999999
1771,14679,2008-03-05,4,31.62
682,19053,2008-03-05,4,126.48
361,19049,2008-03-05,4,361.77
2274,19049,2008-03-05,4,111.5907
1373,19049,2008-03-05,4,13.1967
2268,19049,2008-03-05,4,74.3535
1591,19049,2008-03-05,4,11.7738
1420,19049,2008-03-05,4,185.07
295,19049,2008-03-05,4,259.47
1058,19049,2008-03-05,4,290.16
2036,19049,2008-03-05,4,88.3407
1590,19049,2008-03-05,4,21.2877
282,19049,2008-03-05,4,380.37
1172,19049,2008-03-05,4,392.46
1089,19049,2008-03-05,4,528.24
1214,19049,2008-03-05,4,153.45
1015,19049,2008-03-05,4,186.0
2141,19049,2008-03-05,4,693.7707
1405,19049,2008-03-05,4,33.4707
1580,19049,2008-03-05,4,203.67
1033,19049,2008-03-05,4,249.24
2277,19049,2008-03-05,4,27.8907
1249,19049,2008-03-05,4,46.4907
1012,19049,2008-03-05,4,184.14
1383,19049,2008-03-05,4,12.0807
1386,19049,2008-03-05,4,25.1007
1146,19049,2008-03-05,4,588.69
1880,19049,2008-03-05,4,1487.07
1924,19049,2008-03-05,4,278.9907
1151,19049,2008-03-05,4,381.3
10,19041,2008-03-05,4,55.7907
1862,15083,2008-03-06,1,2520.255
1862,15084,2008-03-06,1,2520.255
1862,15085,2008-03-06,1,2520.255
1862,15090,2008-03-06,1,2520.255
1862,15091,2008-03-06,1,2520.255
1862,15092,2008-03-06,1,2520.255
1862,15098,2008-03-06,1,2520.255
1862,15106,2008-03-06,1,2520.255
51,6406,2008-03-06,1,189.9525
51,6408,2008-03-06,1,189.9525
51,6413,2008-03-06,1,189.9525
51,6414,2008-03-06,1,189.9525
1762,17583,2008-03-06,1,29.8205
1762,17584,2008-03-06,1,29.8205
1762,17586,2008-03-06,1,29.8205
1762,17591,2008-03-06,1,29.8205
1762,17592,2008-03-06,1,29.8205
1762,17593,2008-03-06,1,29.8205
202,16449,2008-03-06,1,654.55
202,16451,2008-03-06,1,654.55
202,16454,2008-03-06,1,654.55
202,16456,2008-03-06,1,654.55
202,16457,2008-03-06,1,654.55
49,6390,2008-03-06,1,189.9525
49,6391,2008-03-06,1,189.9525
49,6393,2008-03-06,1,189.9525
49,6402,2008-03-06,1,189.9525
49,6416,2008-03-06,1,189.9525
49,6417,2008-03-06,1,189.9525
49,6418,2008-03-06,1,189.9525
49,6424,2008-03-06,1,189.9525
49,6425,2008-03-06,1,189.9525
49,6431,2008-03-06,1,189.9525
1841,9096,2008-03-06,1,949.05
1841,9099,2008-03-06,1,949.05
1841,9100,2008-03-06,1,949.05
1841,9101,2008-03-06,1,949.05
1841,9102,2008-03-06,1,949.05
1743,16990,2008-03-06,1,26.6
1743,16991,2008-03-06,1,26.6
1743,16992,2008-03-06,1,26.6
1743,16993,2008-03-06,1,26.6
1743,17015,2008-03-06,1,26.6
1743,17017,2008-03-06,1,26.6
194,7976,2008-03-06,1,284.05
194,8204,2008-03-06,1,284.05
194,8207,2008-03-06,1,284.05
194,8209,2008-03-06,1,284.05
194,8211,2008-03-06,1,284.05
1743,17331,2008-03-06,1,26.6
1743,17332,2008-03-06,1,26.6
1743,17334,2008-03-06,1,26.6
1743,17335,2008-03-06,1,26.6
1743,17336,2008-03-06,1,26.6
1743,17344,2008-03-06,1,26.6
1743,17345,2008-03-06,1,26.6
1716,9184,2008-03-06,1,66.6235
1716,9185,2008-03-06,1,66.6235
1716,9186,2008-03-06,1,66.6235
1716,9191,2008-03-06,1,66.6235
1811,17018,2008-03-06,1,30.4
1811,17019,2008-03-06,1,30.4
1811,17095,2008-03-06,1,30.4
1811,17096,2008-03-06,1,30.4
1811,17113,2008-03-06,1,30.4
1811,17301,2008-03-06,1,30.4
1811,17302,2008-03-06,1,30.4
1750,4362,2008-03-06,1,103.55
1750,4366,2008-03-06,1,103.55
1750,4369,2008-03-06,1,103.55
1750,4383,2008-03-06,1,103.55
1750,4384,2008-03-06,1,103.55
1750,4388,2008-03-06,1,103.55
1750,4389,2008-03-06,1,103.55
1665,6125,2008-03-06,1,4.7405
1665,6337,2008-03-06,1,4.7405
1665,6341,2008-03-06,1,4.7405
1665,6342,2008-03-06,1,4.7405
1665,6343,2008-03-06,1,4.7405
1665,6344,2008-03-06,1,4.7405
1665,6370,2008-03-06,1,4.7405
1665,6487,2008-03-06,1,4.7405
1665,6488,2008-03-06,1,4.7405
1665,6499,2008-03-06,1,4.7405
1665,6506,2008-03-06,1,4.7405
1665,6519,2008-03-06,1,4.7405
1665,6557,2008-03-06,1,4.7405
1665,6558,2008-03-06,1,4.7405
1665,6659,2008-03-06,1,4.7405
1665,6664,2008-03-06,1,4.7405
1665,6666,2008-03-06,1,4.7405
1665,6669,2008-03-06,1,4.7405
1665,6670,2008-03-06,1,4.7405
1665,6672,2008-03-06,1,4.7405
1665,6673,2008-03-06,1,4.7405
1665,6675,2008-03-06,1,4.7405
1665,6676,2008-03-06,1,4.7405
1665,6677,2008-03-06,1,4.7405
1665,7059,2008-03-06,1,4.7405
1665,7316,2008-03-06,1,4.7405
1665,7317,2008-03-06,1,4.7405
1665,7322,2008-03-06,1,4.7405
1665,7328,2008-03-06,1,4.7405
1683,5222,2008-03-06,1,4.7405
1683,5223,2008-03-06,1,4.7405
1683,5224,2008-03-06,1,4.7405
1683,5226,2008-03-06,1,4.7405
1683,5227,2008-03-06,1,4.7405
1683,5228,2008-03-06,1,4.7405
1683,5334,2008-03-06,1,4.7405
1683,5336,2008-03-06,1,4.7405
1683,5341,2008-03-06,1,4.7405
1683,5354,2008-03-06,1,4.7405
1683,5355,2008-03-06,1,4.7405
1683,5356,2008-03-06,1,4.7405
1683,5358,2008-03-06,1,4.7405
1683,5360,2008-03-06,1,4.7405
1683,5500,2008-03-06,1,4.7405
1683,5501,2008-03-06,1,4.7405
1683,5502,2008-03-06,1,4.7405
1683,5503,2008-03-06,1,4.7405
1683,5505,2008-03-06,1,4.7405
1683,5506,2008-03-06,1,4.7405
1683,5669,2008-03-06,1,4.7405
1683,5716,2008-03-06,1,4.7405
1683,5717,2008-03-06,1,4.7405
1683,5721,2008-03-06,1,4.7405
1683,5723,2008-03-06,1,4.7405
1683,5725,2008-03-06,1,4.7405
1683,5726,2008-03-06,1,4.7405
1683,5727,2008-03-06,1,4.7405
1683,5750,2008-03-06,1,4.7405
1683,5751,2008-03-06,1,4.7405
1683,6119,2008-03-06,1,4.7405
679,18853,2008-03-06,1,74.1
678,18853,2008-03-06,1,86.45
707,18853,2008-03-06,1,86.45
672,18853,2008-03-06,1,160.55
672,18854,2008-03-06,1,160.55
707,18854,2008-03-06,1,86.45
561,18837,2008-03-06,1,132.05
567,18837,2008-03-06,1,217.55
564,18837,2008-03-06,1,2374.05
807,18824,2008-03-06,1,11.305
2134,18824,2008-03-06,1,1567.5
1623,18824,2008-03-06,1,208.05
1385,18824,2008-03-06,1,21.8405
991,18824,2008-03-06,1,254.6
1905,18824,2008-03-06,1,468.35
922,18824,2008-03-06,1,0.9025000000000001
1323,18824,2008-03-06,1,34.1905
820,18824,2008-03-06,1,24.225
460,18824,2008-03-06,1,284.905
995,18824,2008-03-06,1,179.075
1628,18824,2008-03-06,1,13.1955
1583,18824,2008-03-06,1,13.1955
1091,18824,2008-03-06,1,340.1
808,18824,2008-03-06,1,12.3025
2177,18824,2008-03-06,1,708.6905
2353,18824,2008-03-06,1,189.9905
2084,18824,2008-03-06,1,90.2405
354,18824,2008-03-06,1,363.8025
2286,18824,2008-03-06,1,604.1905
1197,18824,2008-03-06,1,410.4
872,18824,2008-03-06,1,19.912
394,18824,2008-03-06,1,720.1
1162,18824,2008-03-06,1,817.0
1184,18824,2008-03-06,1,845.5
167,18824,2008-03-06,1,65.55
501,18824,2008-03-06,1,56.05
2417,18824,2008-03-06,1,70.2905
331,18824,2008-03-06,1,189.05
1229,18824,2008-03-06,1,1482.0
2066,18824,2008-03-06,1,90.2405
2402,18824,2008-03-06,1,189.9905
1373,18824,2008-03-06,1,13.4805
1286,18824,2008-03-06,1,74.0905
1260,18824,2008-03-06,1,35.1405
2226,18824,2008-03-06,1,113.9905
1249,18824,2008-03-06,1,47.4905
1430,18824,2008-03-06,1,284.05
1207,18824,2008-03-06,1,1444.0
1591,18824,2008-03-06,1,12.027
1929,18824,2008-03-06,1,468.35
2123,18824,2008-03-06,1,708.6905
2235,18824,2008-03-06,1,96.8905
984,18824,2008-03-06,1,188.1
380,18824,2008-03-06,1,1234.05
1624,18824,2008-03-06,1,208.05
1092,18824,2008-03-06,1,639.35
306,18824,2008-03-06,1,350.55
1561,18824,2008-03-06,1,381.9
2466,18824,2008-03-06,1,28.5
1629,18824,2008-03-06,1,9.4905
807,18824,2008-03-06,2,11.305
1623,18824,2008-03-06,2,208.05
1385,18824,2008-03-06,2,21.8405
991,18824,2008-03-06,2,254.6
1905,18824,2008-03-06,2,468.35
922,18824,2008-03-06,2,0.9025000000000001
820,18824,2008-03-06,2,24.225
460,18824,2008-03-06,2,284.905
995,18824,2008-03-06,2,179.075
1628,18824,2008-03-06,2,13.1955
808,18824,2008-03-06,2,12.3025
2177,18824,2008-03-06,2,708.6905
2353,18824,2008-03-06,2,189.9905
2084,18824,2008-03-06,2,90.2405
354,18824,2008-03-06,2,363.8025
2286,18824,2008-03-06,2,604.1905
1197,18824,2008-03-06,2,410.4
872,18824,2008-03-06,2,19.912
394,18824,2008-03-06,2,720.1
1091,18824,2008-03-06,2,340.1
167,18824,2008-03-06,2,65.55
501,18824,2008-03-06,2,56.05
2417,18824,2008-03-06,2,70.2905
1229,18824,2008-03-06,2,1482.0
2066,18824,2008-03-06,2,90.2405
2402,18824,2008-03-06,2,189.9905
1373,18824,2008-03-06,2,13.4805
1249,18824,2008-03-06,2,47.4905
2123,18824,2008-03-06,2,708.6905
2235,18824,2008-03-06,2,96.8905
984,18824,2008-03-06,2,188.1
1260,18824,2008-03-06,2,35.1405
380,18824,2008-03-06,2,1234.05
306,18824,2008-03-06,2,350.55
567,18837,2008-03-06,2,217.55
679,18853,2008-03-06,2,74.1
678,18853,2008-03-06,2,86.45
49,6392,2008-03-06,2,189.9525
51,6407,2008-03-06,2,189.9525
1841,9103,2008-03-06,2,949.05
707,18853,2008-03-06,2,86.45
1743,16994,2008-03-06,2,26.6
1811,17094,2008-03-06,2,30.4
194,8205,2008-03-06,2,284.05
672,18854,2008-03-06,2,160.55
1665,6665,2008-03-06,2,4.7405
1665,7314,2008-03-06,2,4.7405
1762,17585,2008-03-06,2,29.8205
1762,17594,2008-03-06,2,29.8205
1683,5225,2008-03-06,2,4.7405
1683,5361,2008-03-06,2,4.7405
678,18853,2008-03-06,3,86.45
49,6430,2008-03-06,3,189.9525
561,18837,2008-03-06,3,132.05
1683,5335,2008-03-06,3,4.7405
672,18854,2008-03-06,3,160.55
1750,4367,2008-03-06,3,103.55
1750,4380,2008-03-06,3,103.55
707,18854,2008-03-06,3,86.45
194,8210,2008-03-06,3,284.05
567,18837,2008-03-06,3,217.55
202,16450,2008-03-06,3,654.55
202,16458,2008-03-06,3,654.55
1862,15099,2008-03-06,3,2520.255
1665,6336,2008-03-06,3,4.7405
1665,6671,2008-03-06,3,4.7405
807,18824,2008-03-06,3,11.305
2134,18824,2008-03-06,3,1567.5
1623,18824,2008-03-06,3,208.05
1905,18824,2008-03-06,3,468.35
1323,18824,2008-03-06,3,34.1905
460,18824,2008-03-06,3,284.905
1583,18824,2008-03-06,3,13.1955
1091,18824,2008-03-06,3,340.1
2177,18824,2008-03-06,3,708.6905
2084,18824,2008-03-06,3,90.2405
394,18824,2008-03-06,3,720.1
1162,18824,2008-03-06,3,817.0
1184,18824,2008-03-06,3,845.5
501,18824,2008-03-06,3,56.05
331,18824,2008-03-06,3,189.05
2402,18824,2008-03-06,3,189.9905
1373,18824,2008-03-06,3,13.4805
1286,18824,2008-03-06,3,74.0905
1260,18824,2008-03-06,3,35.1405
2226,18824,2008-03-06,3,113.9905
1249,18824,2008-03-06,3,47.4905
1430,18824,2008-03-06,3,284.05
1591,18824,2008-03-06,3,12.027
1929,18824,2008-03-06,3,468.35
2235,18824,2008-03-06,3,96.8905
1624,18824,2008-03-06,3,208.05
1092,18824,2008-03-06,3,639.35
306,18824,2008-03-06,3,350.55
1561,18824,2008-03-06,3,381.9
2466,18824,2008-03-06,3,28.5
1629,18824,2008-03-06,3,9.4905
1841,9106,2008-03-06,4,949.05
49,6426,2008-03-06,4,189.9525
1683,5499,2008-03-06,4,4.7405
1683,5715,2008-03-06,4,4.7405
1683,5724,2008-03-06,4,4.7405
707,18853,2008-03-06,4,86.45
672,18853,2008-03-06,4,160.55
672,18854,2008-03-06,4,160.55
1716,9188,2008-03-06,4,66.6235
1665,6124,2008-03-06,4,4.7405
1665,6486,2008-03-06,4,4.7405
561,18837,2008-03-06,4,132.05
564,18837,2008-03-06,4,2374.05
2134,18824,2008-03-06,4,1567.5
1623,18824,2008-03-06,4,208.05
1385,18824,2008-03-06,4,21.8405
991,18824,2008-03-06,4,254.6
1323,18824,2008-03-06,4,34.1905
820,18824,2008-03-06,4,24.225
460,18824,2008-03-06,4,284.905
995,18824,2008-03-06,4,179.075
1091,18824,2008-03-06,4,340.1
2353,18824,2008-03-06,4,189.9905
354,18824,2008-03-06,4,363.8025
2286,18824,2008-03-06,4,604.1905
1197,18824,2008-03-06,4,410.4
872,18824,2008-03-06,4,19.912
1162,18824,2008-03-06,4,817.0
1184,18824,2008-03-06,4,845.5
167,18824,2008-03-06,4,65.55
2417,18824,2008-03-06,4,70.2905
331,18824,2008-03-06,4,189.05
1229,18824,2008-03-06,4,1482.0
2066,18824,2008-03-06,4,90.2405
1260,18824,2008-03-06,4,35.1405
1430,18824,2008-03-06,4,284.05
1207,18824,2008-03-06,4,1444.0
1591,18824,2008-03-06,4,12.027
2123,18824,2008-03-06,4,708.6905
984,18824,2008-03-06,4,188.1
1624,18824,2008-03-06,4,208.05
1561,18824,2008-03-06,4,381.9
2466,18824,2008-03-06,4,28.5
1629,18824,2008-03-06,4,9.4905
176,10942,2008-03-09,1,120.555
176,10943,2008-03-09,1,120.555
176,11011,2008-03-09,1,120.555
176,11025,2008-03-09,1,120.555
2506,18825,2008-03-09,1,4.503
1676,11331,2008-03-09,1,8.5405
1676,11334,2008-03-09,1,8.5405
1676,11335,2008-03-09,1,8.5405
1676,11336,2008-03-09,1,8.5405
1676,11337,2008-03-09,1,8.5405
1676,11347,2008-03-09,1,8.5405
1676,11359,2008-03-09,1,8.5405
1676,11361,2008-03-09,1,8.5405
1676,11362,2008-03-09,1,8.5405
1676,11365,2008-03-09,1,8.5405
1676,11366,2008-03-09,1,8.5405
1676,11369,2008-03-09,1,8.5405
1676,11370,2008-03-09,1,8.5405
1676,11371,2008-03-09,1,8.5405
1676,11375,2008-03-09,1,8.5405
1676,11376,2008-03-09,1,8.5405
1676,11377,2008-03-09,1,8.5405
1676,11544,2008-03-09,1,8.5405
1676,11547,2008-03-09,1,8.5405
1676,11548,2008-03-09,1,8.5405
1676,11549,2008-03-09,1,8.5405
1676,11550,2008-03-09,1,8.5405
1676,11717,2008-03-09,1,8.5405
1676,11718,2008-03-09,1,8.5405
1676,11722,2008-03-09,1,8.5405
1676,11723,2008-03-09,1,8.5405
1676,11725,2008-03-09,1,8.5405
1676,11726,2008-03-09,1,8.5405
1676,11727,2008-03-09,1,8.5405
1676,11728,2008-03-09,1,8.5405
1728,9356,2008-03-09,1,75.81
1728,9357,2008-03-09,1,75.81
1728,9358,2008-03-09,1,75.81
1728,9359,2008-03-09,1,75.81
1728,9362,2008-03-09,1,75.81
1728,9364,2008-03-09,1,75.81
202,16678,2008-03-09,1,654.55
202,16679,2008-03-09,1,654.55
202,16680,2008-03-09,1,654.55
202,16681,2008-03-09,1,654.55
202,16683,2008-03-09,1,654.55
507,9023,2008-03-09,1,246.05
507,9025,2008-03-09,1,246.05
507,9026,2008-03-09,1,246.05
507,9028,2008-03-09,1,246.05
507,9029,2008-03-09,1,246.05
507,9030,2008-03-09,1,246.05
1156,8698,2008-03-09,1,1520.0
1156,8699,2008-03-09,1,1520.0
1156,8701,2008-03-09,1,1520.0
1156,8715,2008-03-09,1,1520.0
1156,8716,2008-03-09,1,1520.0
1156,8809,2008-03-09,1,1520.0
203,16736,2008-03-09,1,759.05
203,16737,2008-03-09,1,759.05
203,16741,2008-03-09,1,759.05
203,16742,2008-03-09,1,759.05
203,16743,2008-03-09,1,759.05
203,16748,2008-03-09,1,759.05
203,16749,2008-03-09,1,759.05
203,16750,2008-03-09,1,759.05
1831,9752,2008-03-09,1,949.05
1831,9753,2008-03-09,1,949.05
1831,9755,2008-03-09,1,949.05
1831,9758,2008-03-09,1,949.05
1831,9759,2008-03-09,1,949.05
1831,9763,2008-03-09,1,949.05
1831,9764,2008-03-09,1,949.05
203,16751,2008-03-09,1,759.05
203,16754,2008-03-09,1,759.05
203,16755,2008-03-09,1,759.05
203,16756,2008-03-09,1,759.05
1820,3077,2008-03-09,1,30.4
1820,3082,2008-03-09,1,30.4
1820,3084,2008-03-09,1,30.4
1820,3086,2008-03-09,1,30.4
1820,3091,2008-03-09,1,30.4
1822,3094,2008-03-09,1,30.4
1822,3267,2008-03-09,1,30.4
1822,3268,2008-03-09,1,30.4
1822,3269,2008-03-09,1,30.4
1820,3272,2008-03-09,1,30.4
1820,3328,2008-03-09,1,30.4
1820,3330,2008-03-09,1,30.4
1820,3332,2008-03-09,1,30.4
525,18825,2008-03-09,1,94.05
995,18825,2008-03-09,1,179.075
1350,18825,2008-03-09,1,12.3405
1474,18825,2008-03-09,1,197.6
1445,18825,2008-03-09,1,254.6
2108,18825,2008-03-09,1,482.6
1119,18825,2008-03-09,1,311.6
1232,18825,2008-03-09,1,843.6
1533,18825,2008-03-09,1,284.05
1357,18825,2008-03-09,1,37.0405
1949,18825,2008-03-09,1,265.9905
849,18825,2008-03-09,1,14.82
2259,18825,2008-03-09,1,96.8905
807,18825,2008-03-09,1,11.305
312,18825,2008-03-09,1,246.05
1397,18825,2008-03-09,1,25.6405
2380,18825,2008-03-09,1,284.9905
1426,18825,2008-03-09,1,559.55
1214,18825,2008-03-09,1,156.75
2151,18825,2008-03-09,1,123.405
2196,18825,2008-03-09,1,75.9525
1189,18825,2008-03-09,1,161.5
1941,18825,2008-03-09,1,468.35
1022,18825,2008-03-09,1,175.275
2005,18825,2008-03-09,1,94.9905
666,18854,2008-03-09,1,154.85
704,18854,2008-03-09,1,208.05
673,18854,2008-03-09,1,75.05
142,18797,2008-03-09,1,284.9905
125,18797,2008-03-09,1,136.23
580,18837,2008-03-09,1,474.05
615,18837,2008-03-09,1,217.55
1156,18800,2008-03-09,1,1520.0
2503,18825,2008-03-09,1,9.4905
580,18837,2008-03-09,2,474.05
525,18825,2008-03-09,2,94.05
995,18825,2008-03-09,2,179.075
1445,18825,2008-03-09,2,254.6
2108,18825,2008-03-09,2,482.6
1119,18825,2008-03-09,2,311.6
1232,18825,2008-03-09,2,843.6
1533,18825,2008-03-09,2,284.05
1357,18825,2008-03-09,2,37.0405
202,16685,2008-03-09,2,654.55
1156,8693,2008-03-09,2,1520.0
1949,18825,2008-03-09,2,265.9905
666,18854,2008-03-09,2,154.85
2259,18825,2008-03-09,2,96.8905
807,18825,2008-03-09,2,11.305
1676,11368,2008-03-09,2,8.5405
704,18854,2008-03-09,2,208.05
2380,18825,2008-03-09,2,284.9905
1426,18825,2008-03-09,2,559.55
1214,18825,2008-03-09,2,156.75
2151,18825,2008-03-09,2,123.405
125,18797,2008-03-09,2,136.23
2196,18825,2008-03-09,2,75.9525
1189,18825,2008-03-09,2,161.5
203,16752,2008-03-09,2,759.05
2506,18825,2008-03-09,2,4.503
2503,18825,2008-03-09,2,9.4905
176,11026,2008-03-09,3,120.555
2506,18825,2008-03-09,3,4.503
1350,18825,2008-03-09,3,12.3405
2108,18825,2008-03-09,3,482.6
1820,3083,2008-03-09,3,30.4
1533,18825,2008-03-09,3,284.05
1357,18825,2008-03-09,3,37.0405
1822,3110,2008-03-09,3,30.4
580,18837,2008-03-09,3,474.05
202,16682,2008-03-09,3,654.55
1820,3273,2008-03-09,3,30.4
142,18797,2008-03-09,3,284.9905
849,18825,2008-03-09,3,14.82
2259,18825,2008-03-09,3,96.8905
615,18837,2008-03-09,3,217.55
1728,9363,2008-03-09,3,75.81
1676,11373,2008-03-09,3,8.5405
312,18825,2008-03-09,3,246.05
1397,18825,2008-03-09,3,25.6405
673,18854,2008-03-09,3,75.05
2380,18825,2008-03-09,3,284.9905
1426,18825,2008-03-09,3,559.55
1831,9754,2008-03-09,3,949.05
125,18797,2008-03-09,3,136.23
1189,18825,2008-03-09,3,161.5
1941,18825,2008-03-09,3,468.35
1022,18825,2008-03-09,3,175.275
2503,18825,2008-03-09,3,9.4905
176,11010,2008-03-09,4,120.555
176,11035,2008-03-09,4,120.555
2506,18825,2008-03-09,4,4.503
525,18825,2008-03-09,4,94.05
995,18825,2008-03-09,4,179.075
1350,18825,2008-03-09,4,12.3405
1474,18825,2008-03-09,4,197.6
1820,3089,2008-03-09,4,30.4
1119,18825,2008-03-09,4,311.6
1232,18825,2008-03-09,4,843.6
1822,3093,2008-03-09,4,30.4
202,16733,2008-03-09,4,654.55
507,9027,2008-03-09,4,246.05
1820,3270,2008-03-09,4,30.4
142,18797,2008-03-09,4,284.9905
1156,8697,2008-03-09,4,1520.0
1949,18825,2008-03-09,4,265.9905
849,18825,2008-03-09,4,14.82
807,18825,2008-03-09,4,11.305
1728,9360,2008-03-09,4,75.81
1676,11363,2008-03-09,4,8.5405
1676,11724,2008-03-09,4,8.5405
2259,18825,2008-03-09,4,96.8905
704,18854,2008-03-09,4,208.05
1397,18825,2008-03-09,4,25.6405
203,16738,2008-03-09,4,759.05
673,18854,2008-03-09,4,75.05
2151,18825,2008-03-09,4,123.405
2196,18825,2008-03-09,4,75.9525
1941,18825,2008-03-09,4,468.35
1022,18825,2008-03-09,4,175.275
2503,18825,2008-03-09,4,9.4905
277,17159,2008-03-11,1,456.0
277,17163,2008-03-11,1,456.0
277,17164,2008-03-11,1,456.0
277,17167,2008-03-11,1,456.0
277,17180,2008-03-11,1,456.0
277,17181,2008-03-11,1,456.0
277,17183,2008-03-11,1,456.0
277,17184,2008-03-11,1,456.0
277,17185,2008-03-11,1,456.0
1740,7912,2008-03-11,1,26.6
1740,7917,2008-03-11,1,26.6
1740,7934,2008-03-11,1,26.6
1740,8204,2008-03-11,1,26.6
1740,8205,2008-03-11,1,26.6
290,17168,2008-03-11,1,456.0
290,17169,2008-03-11,1,456.0
290,17171,2008-03-11,1,456.0
290,17173,2008-03-11,1,456.0
290,17175,2008-03-11,1,456.0
290,17176,2008-03-11,1,456.0
1849,9333,2008-03-11,1,1727.955
1849,9334,2008-03-11,1,1727.955
1849,9343,2008-03-11,1,1727.955
1849,9344,2008-03-11,1,1727.955
1849,9350,2008-03-11,1,1727.955
1849,9352,2008-03-11,1,1727.955
1849,9353,2008-03-11,1,1727.955
1740,8222,2008-03-11,1,26.6
1740,8223,2008-03-11,1,26.6
1740,8405,2008-03-11,1,26.6
1740,8634,2008-03-11,1,26.6
1740,8639,2008-03-11,1,26.6
1740,8640,2008-03-11,1,26.6
1849,9357,2008-03-11,1,1727.955
1849,9358,2008-03-11,1,1727.955
1849,9359,2008-03-11,1,1727.955
1849,9360,2008-03-11,1,1727.955
1849,9362,2008-03-11,1,1727.955
1849,9363,2008-03-11,1,1727.955
1772,8642,2008-03-11,1,32.3
1772,8645,2008-03-11,1,32.3
1772,8657,2008-03-11,1,32.3
1772,8770,2008-03-11,1,32.3
1770,8804,2008-03-11,1,32.3
1770,9075,2008-03-11,1,32.3
1770,9078,2008-03-11,1,32.3
1770,9079,2008-03-11,1,32.3
1770,9080,2008-03-11,1,32.3
1770,9081,2008-03-11,1,32.3
253,17545,2008-03-11,1,278.07
1797,8210,2008-03-11,1,40.85
1797,8211,2008-03-11,1,40.85
1797,8215,2008-03-11,1,40.85
1797,8216,2008-03-11,1,40.85
1797,8217,2008-03-11,1,40.85
1804,9082,2008-03-11,1,30.4
1804,9084,2008-03-11,1,30.4
1804,9089,2008-03-11,1,30.4
1804,9090,2008-03-11,1,30.4
1708,6198,2008-03-11,1,65.2209
1708,6200,2008-03-11,1,65.2209
1708,6201,2008-03-11,1,65.2209
1708,6202,2008-03-11,1,65.2209
1708,6209,2008-03-11,1,65.2209
1708,6210,2008-03-11,1,65.2209
1683,18366,2008-03-11,1,4.6407
